-1060000000,can0,354#200A000000027480
-1060000000,can0,5E1#893FC00B0A013880
-1060000000,can0,28B#0000000000000000
-1060000000,can0,0A7#0010FA24D12E00A0
-1060000000,can0,0D0#4A7704600201F000
-1060000000,can0,033#000698000E4207D0
-1060000000,can0,03D#0000088000000000
-1060000000,can0,125#9000411F403E5F60
-1060000000,can0,FFF#0000000000000000
-1060000000,can0,00E#205296020809767A
-1060000000,can0,193#00080803E7C80000
-1060000000,can0,20E#4E2003A0F83FAFFF
-1060000000,can0,522#DF7FD00079E0001C
-1060000000,can0,366#811DC8020147CE38
-1060000000,can0,580#00000003AE07FFF0
-1060000000,can0,434#036AA0A3032302F0
-1060000000,can0,2E1#0000000000000004
-1060000000,can0,354#200A000000026580
-1060000000,can0,5E1#893FC00B0A013880
-1060000000,can0,6E0#01B601B301AD01AF
-1060000000,can0,153#00000000000C000A
-1060000000,can0,662#4EE0000040000000
-1060000000,can0,19C#14422015020028E0
-1060000000,can0,0D0#527704600101F000
-1060000000,can0,033#000690000E8207D0
-1060000000,can0,274#00F22AF2907C8E29
-1060000000,can0,0C0#6000000000000000
-1060000000,can0,162#000804F3EA11F4CE
-1060000000,can0,0A7#0010FAA4D12E00A0
-1060000000,can0,498#87FFBFFC08807C81
-1060000000,can0,464#0002400000901E50
-1060000000,can0,69E#0440047D1FC015A2
-1060000000,can0,125#9000411F40202160
-1060000000,can0,230#F3000002EC001800
-1060000000,can0,00E#205296020809767A
-1060000000,can0,107#0000000000000000
-1060000000,can0,FFF#0000000000000000
-1060000000,can0,0BA#06B853C410000334
-1060000000,can0,6E0#01B601B301AF01B0
-1060000000,can0,51B#28B181B189C7F8C1
-1060000000,can0,32D#00000420AC010020
-1060000000,can0,FFF#0000000000000000
-1060000000,can0,4FD#11450A4E5D0D4A88
-1060000000,can0,354#200A000000026580
-1060000000,can0,5E1#893FC00B0A013880
-1060000000,can0,28B#0000000000000000
-1060000000,can0,0A7#0010FA24D12E00A0
-1060000000,can0,295#0000000000001840
-1060000000,can0,0D0#5A770460FF01F100
-1060000000,can0,033#000688000EC207D0
