-1200000000,can0,69E#0440047E1FC01542
-1200000000,can0,125#90002DDF20385D60
-1200000000,can0,6E0#0000000000000000
-1200000000,can0,107#0000000000000000
-1200000000,can0,FFF#0000000000000000
-1200000000,can0,0BA#06A811C410000862
-1200000000,can0,273#0000000800000000
-1200000000,can0,1C4#0000020001800000
-1200000000,can0,2A4#36DC001C040898D0
-1200000000,can0,FFF#0000000000000000
-1200000000,can0,00E#2053160208097556
-1200000000,can0,371#0106000000000880
-1200000000,can0,67D#0018600208000220
-1200000000,can0,51B#281A3209B28180C1
-1200000000,can0,32D#00000420A8010020
-1200000000,can0,0CC#43411FB238AF622E
-1200000000,can0,FFF#0000000000000000
-1200000000,can0,3C1#7B551FBB9113E92E
-1200000000,can0,295#0000000000000040
-1200000000,can0,0D0#0A710460FB000000
-1200000000,can0,2E1#0000000000000004
-1200000000,can0,354#1FFF400000041800
-1200000000,can0,5E1#893FE00B0A000080
-1200000000,can0,033#0007D8000C4007D0
-1200000000,can0,162#00080003EA11F4CE
-1200000000,can0,0A7#2010FA24F12B60A0
-1200000000,can0,66C#0080100018000020
-1200000000,can0,125#90002DDF20383F60
-1200000000,can0,193#00080803E4980000
-1200000000,can0,20E#4E2003A0003F4FFF
-1200000000,can0,522#DF7FD1EF0C30F0DC
-1200000000,can0,366#7FDDC8020147CE78
-1200000000,can0,580#00000003CB080000
-1200000000,can0,434#032AA0AADB1BDCE0
-1200000000,can0,6E0#0000000000000000
-1200000000,can0,498#84002000F180000B
-1200000000,can0,230#18001EF29C000C00
-1200000000,can0,00E#2053160208097556
-1200000000,can0,4FD#11210A502D06CA08
-1200000000,can0,FFF#0000000000000000
-1200000000,can0,153#00000004000C0004
-1200000000,can0,354#1FFF400000040900
-1200000000,can0,5E1#893FE00B0A000080
-1200000000,can0,662#4E20000040000000
-1200000000,can0,28B#0000000000000000
-1200000000,can0,19C#04FA200002002890
-1200000000,can0,0D0#12710460FA000000
-1200000000,can0,033#0007D0000C8007D0
-1200000000,can0,274#00F202FD107C81DD
-1200000000,can0,0C0#0000000000000000
-1200000000,can0,0A7#2010FA24F12B60A0
-1200000000,can0,03D#0000240000000000
-1200000000,can0,69E#0440047D1FC01542
-1200000000,can0,125#90002DDF203A0160
-1200000000,can0,6E0#0000000000000000
-1200000000,can0,107#0000000000000000
-1200000000,can0,FFF#0000000000000000
-1200000000,can0,30A#402C200197E41200
-1200000000,can0,00E#2052D6020809755C
-1200000000,can0,FFF#0000000000000000
-1200000000,can0,FFF#0000000000000000
-1200000000,can0,FFF#0000000000000000
-1200000000,can0,0D0#1A710460F9000000
-1200000000,can0,033#0007C8000CC007D0
-1200000000,can0,2E1#0000000000000004
-1200000000,can0,FFF#0000000000000000
-1200000000,can0,FFF#0000000000000000
-1200000000,can0,0F4#9A0C010204B10240
-1200000000,can0,354#1FFF40000003FA00
-1200000000,can0,5E1#893FE00B0A000080
-1200000000,can0,162#00080003EA11F4CE
-1200000000,can0,0A7#2010FA24F12B60A0
-1200000000,can0,55C#101B000041823000
-1200000000,can0,577#0000080000000144
-1200000000,can0,3B9#2004720000005C42
-1200000000,can0,3C1#7B551FBBD054692E
-1200000000,can0,193#00080803E4980000
-1200000000,can0,20E#4E2003A0003F4FFF
-1200000000,can0,522#DF7FD1EF0BB8F0DC
-1200000000,can0,21D#0000000000010000
-1200000000,can0,125#90002DDF2039E360
-1200000000,can0,366#7FDDC8020147CE78
-1200000000,can0,580#00000003C3880000
-1200000000,can0,434#034AA0AADB1BDCE0
-1200000000,can0,6E0#0000000000000000
-1200000000,can0,00E#2053160208097556
-1200000000,can0,498#84002000F080000C
-1200000000,can0,464#0002400000900E9F
-1200000000,can0,230#17001EF29C000E00
-1200000000,can0,03C#000004002A000000
-1200000000,can0,207#0400204028DEE118
-1200000000,can0,153#00000004000C0004
-1200000000,can0,354#1FFF40000003FA00
-1200000000,can0,5E1#893FE00B0A000080
-1200000000,can0,295#0000000000000040
-1200000000,can0,662#4E20000040000000
-1200000000,can0,28B#0000000000000000
-1200000000,can0,19C#08F6200002002890
-1200000000,can0,0D0#22710460F8000000
-1200000000,can0,033#0007C0000D0007D0
-1200000000,can0,274#00F204FB107C81DD
-1200000000,can0,0C0#0000000000000000
-1200000000,can0,0A7#2010FA24F12B60A0
-1200000000,can0,1CA#3FF9FF8000000C38
-1200000000,can0,FFF#0000000000000000
-1200000000,can0,4C9#01F915820D02F60B
-1200000000,can0,1D6#020D828030240500
-1200000000,can0,585#0040000000020018
-1200000000,can0,69E#0440047D1FC01562
-1200000000,can0,125#90002DDF2039C560
-1200000000,can0,6E0#0000000000000000
-1200000000,can0,107#0000000000000000
-1200000000,can0,FFF#0000000000000000
-1200000000,can0,0BA#06A811C410000862
-1200000000,can0,00E#205316020809755C
-1200000000,can0,2C1#01F34FC7CA9F54A6
-1200000000,can0,0D7#0000020080000000
-1200000000,can0,0D0#2A710460F7000000
-1200000000,can0,2E1#0000000000000004
